id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
533,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),BROOKLYN,KINGS,60983,1,Q4-2013,3.027,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
534,CVS PHARMACY INC,CVS,NORTH SMITHFIELD,RI,PROVIDENCE,"CVS ALBANY, L.L.C.",ALBANY,ALBANY,60984,2,Q1-2012,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
535,MOORE MEDICAL LLC,Moore Medical LLC,NEW BRITAIN,CT,HARTFORD,Other buyers (only appeared once),BAYSIDE,QUEENS,60985,1,Q3-2006,0.6054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
536,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),JOHNSON CITY,BROOME,60986,1,Q4-2011,3.027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
537,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),FREWSBURG,CHAUTAUQUA,60987,2,Q1-2014,0.9081,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
538,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),TONAWANDA,ERIE,60988,1,Q2-2014,0.6054,HYDROCODONE BIT / ACETAMINOPHEN 10MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
539,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),COLD SPRING HARBOR,SUFFOLK,60989,1,Q4-2014,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
540,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"RITE AID OF NEW YORK, INC.",UTICA,ONEIDA,60990,2,Q2-2012,1.34475,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
541,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,Other buyers (only appeared once),ALBANY,ALBANY,60991,2,Q2-2006,0.8965,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
542,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,Other buyers (only appeared once),TROY,RENSSELAER,60992,2,Q4-2012,0.9081,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
543,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,NEW PALTZ PHARMACY INC,NEW PALTZ,ULSTER,60993,1,Q2-2011,0.8965,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
544,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,NEW PALTZ PHARMACY INC,NEW PALTZ,ULSTER,60994,1,Q3-2011,0.8965,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
545,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,Other buyers (only appeared once),GREAT NECK,NASSAU,60995,1,Q1-2013,0.3027,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
546,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,PATHMARK STORES,NORTH BABYLON,SUFFOLK,60996,1,Q1-2014,0.45405,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
547,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,Other buyers (only appeared once),MATTITUCK,SUFFOLK,60997,3,Q1-2009,1.8162,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
548,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"GENOVESE DRUG STORES, INC.",HUNTINGTON STATION,SUFFOLK,60998,1,Q1-2006,0.6054,ZYDONE TABS;10MG HYDROCOD.BIT.& 400M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Endo Pharmaceuticals, Inc."
549,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"KPH HEALTHCARE SERVICES, INC.",PLATTSBURGH,CLINTON,60999,2,Q4-2012,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
550,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"KPH HEALTHCARE SERVICES, INC.",PLATTSBURGH,CLINTON,61000,2,Q1-2014,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
