id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
533,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,"V & D PHARMACY & MEDICAL EQUIPMENT, INC.",BROOKLYN,KINGS,603388728,1,1172013,3.027,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
534,CVS PHARMACY INC,CVS,NORTH SMITHFIELD,RI,PROVIDENCE,"CVS ALBANY, L.L.C.",COHOES,ALBANY,53746010901,2,1262010,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
535,MOORE MEDICAL LLC,Moore Medical LLC,NEW BRITAIN,CT,HARTFORD,"WHITTIER, GARY E DPM",BELLEROSE,QUEENS,591054001,1,1112007,0.6054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
536,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,LB PRESCRIPTION ENTERPRISES,JOHNSON CITY,BROOME,53746011005,1,6252009,3.027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
537,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,"PROFESSIONAL COMMUNITY PHARMACIES, INC.",FREWSBURG,CHAUTAUQUA,603389121,2,4112013,0.9081,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
538,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,SOUTHGATE MEDICAL PHARMACY,WEST SENECA,ERIE,591260901,1,11052013,0.6054,HYDROCODONE BIT / ACETAMINOPHEN 10MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
539,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,COLD SPRING HARBOR PHARMACY INC,COLD SPRING HARBOR,SUFFOLK,53746010901,1,11092014,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
540,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"RITE AID OF NEW YORK, INC.",UTICA,ONEIDA,406052201,2,8272010,1.34475,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
541,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,MARRA'S PHARMACY,COHOES,ALBANY,406055201,2,9182006,0.8965,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
542,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,MONAHAN & BROSWSKI PHARMACY,HOOSICK FALLS,RENSSELAER,591320301,2,8242011,0.9081,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
543,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,NEW PALTZ PHARMACY INC,NEW PALTZ,ULSTER,60951071270,1,7082008,0.8965,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
544,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,NEW PALTZ PHARMACY INC,NEW PALTZ,ULSTER,60951071270,1,4072009,0.8965,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
545,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,SAVALL DRUG INC,MERRICK,NASSAU,603389021,1,11192011,0.3027,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
546,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,PATHMARK STORES,NORTH BABYLON,SUFFOLK,406036001,1,2132013,0.45405,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
547,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,BARKER'S PHARMACY,MATTITUCK,SUFFOLK,406036701,3,10262007,1.8162,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
548,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"GENOVESE DRUG STORES, INC.",NORTHPORT,SUFFOLK,63481069870,1,3302006,0.6054,ZYDONE TABS;10MG HYDROCOD.BIT.& 400M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Endo Pharmaceuticals, Inc."
549,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"KPH HEALTHCARE SERVICES, INC.",PLATTSBURGH,CLINTON,60951071270,2,9132011,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
550,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"KPH HEALTHCARE SERVICES, INC.",PLATTSBURGH,CLINTON,60951071270,2,3042013,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
